Registration Date,Participant Constituent ID,Participant Donor Status,Is Prior Participant,Is Team Captain,Team ID,Participation Type Name,Participant Gender,Age,Address  -  Participant ZIP/Postal Code,Please choose the closest affiliation you have ...,Facebook Fundraiser ID,Self Donor,Total of All Confirmed Gifts($),All Confirmed Gifts,Total From Participant($),Unique Donors,Recruited Participants Count,Emails Sent,Discount Code Used             
10/8/19,1063141,Unknown,N/A,FALSE,5079,Run/Walk Youth (11 & Under),Female,18,92780-2148,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
10/8/19,1158886,Donor,N/A,FALSE,,Run/Walk Registration,Female,35,90064,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/8/19,1158887,Donor,N/A,FALSE,,Run/Walk Registration,Female,35,91204-2860,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/8/19,1246527,Unknown,Yes,FALSE,4878,Run/Walk Registration,Male,55,91436-3444,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/8/19,1140827,Donor,Yes,FALSE,4878,Run/Walk Registration,Female,52,91436-3444,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/8/19,1182300,Unknown,Yes,FALSE,4878,Run/Walk Registration,Male,19,91436-3444,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/8/19,1246528,Unknown,Yes,FALSE,4878,Run/Walk Registration,Female,14,91436-3444,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/8/19,1158893,Unknown,N/A,FALSE,5000,Run/Walk Registration,Male,54,91030-2817,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/8/19,1158889,Donor,N/A,FALSE,5000,Run/Walk Registration,Female,52,91030-2817,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
10/8/19,1130329,Donor,N/A,FALSE,,Run/Walk Registration,Male,59,91604-3874,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
10/8/19,1158895,Non-Donor,N/A,FALSE,5003,Run/Walk Registration,Male,34,90016-1526,Other,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/8/19,1140802,Donor,Yes,FALSE,5034,Run/Walk Registration,Female,46,90048-4274,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/8/19,1117001,Donor,Yes,FALSE,4828,Run/Walk Registration,Male,68,90245-3418,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/8/19,1151387,Donor,N/A,FALSE,5069,Run/Walk Registration,Male,44,91307-1476,I lost a loved one to pancreatic cancer,,TRUE,$56.00,1,$56.00,1,0,0,TRUE
10/8/19,1161325,Donor,Yes,FALSE,4830,Run/Walk Registration,Male,69,90715-2518,I have lost someone to cancer,,TRUE,$97.00,1,$97.00,1,0,0,
10/8/19,1140398,Donor,Yes,FALSE,5084,Run/Walk Registration,Female,71,91367-1022,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/8/19,1140401,Donor,Yes,FALSE,5084,Run/Walk Registration,Male,71,91367-1022,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141231,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,18,93065-1711,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158976,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,17,93063-1105,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1247005,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,42,93021-5060,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1173655,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,20,92078-8404,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141048,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Male,21,91384-4224,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1246140,Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Male,56,91381-1439,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158989,Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,40,91381-1119,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1173465,Unknown,Yes,FALSE,5090,$30 Backend Registration - SOAR,Female,61,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1218604,Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Male,57,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158984,Indirect Donor,N/A,TRUE,5090,$30 Backend Registration - SOAR,Female,37,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158988,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,30,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159017,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,23,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158993,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,23,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159011,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,22,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159001,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,22,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158999,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,22,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159013,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,21,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159021,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,21,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159003,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,21,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159015,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,21,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159031,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,21,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159019,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,21,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159025,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,20,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159009,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,20,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1159023,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,20,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158997,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,20,91355-3809,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1173739,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Female,20,91354-1855,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1173738,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,20,91354-1552,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141074,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Female,21,91354-1528,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1173742,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Female,21,91354-1479,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158982,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,17,91326-4967,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141198,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,44,91326-4713,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141224,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,18,91326-4713,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141227,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,17,91326-4610,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158981,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,17,91326-4449,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141195,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,18,91326-4433,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141197,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,18,91326-4433,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141219,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,17,91326-4427,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158980,Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,51,91326-4158,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1218245,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,18,91326-4158,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158965,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,17,91326-4090,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158966,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,17,91326-3310,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158975,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,46,91326-2248,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1217559,Unknown,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,16,91326-2248,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141210,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,56,91326-1454,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141235,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,17,91326-1454,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1181564,Unknown,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,17,91324-4136,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1218587,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Female,27,91321-6016,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141056,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Male,22,91321-4422,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1131088,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Male,22,91321-3724,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158995,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,22,91321-3041,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1181532,Indirect Donor,N/A,FALSE,5090,$30 Backend Registration - SOAR,Male,22,91321-2628,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1131064,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Female,21,91321-1225,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158979,Indirect Donor,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,17,91311-5357,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141230,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,18,91311-4067,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141229,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,17,91311-2122,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1141189,Indirect Donor,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Female,44,91311-1340,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1181575,Unknown,Yes,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,18,91311-1340,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1181574,Unknown,N/A,FALSE,5087,$25 Backend Registration - Porter Ranch,Male,15,91311-1340,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1218602,Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Female,57,90025-3626,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1173744,Indirect Donor,Yes,FALSE,5090,$30 Backend Registration - SOAR,Male,20,84606-4704,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1023613,Donor,N/A,FALSE,,Run/Walk Registration,Male,55,90505-2323,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/9/19,1158914,Non-Donor,N/A,FALSE,,Run/Walk Registration,Male,51,90064-1653,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/9/19,1158915,Non-Donor,N/A,FALSE,,Run/Walk Registration,Female,39,90064-1653,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/9/19,1129637,Donor,Yes,FALSE,5029,Run/Walk Registration,Male,59,92626-3504,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158924,Donor,N/A,FALSE,4878,Run/Walk Registration,Female,56,90501-4414,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158926,Donor,N/A,FALSE,4878,Run/Walk Registration,Female,48,90302-2904,I have a family member with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1158930,Unknown,N/A,FALSE,4878,Run/Walk Registration,Female,30,90804-3236,Other,,TRUE,$0.00,0,$0.00,0,0,0,
10/9/19,1106045,Unknown,N/A,FALSE,4878,Run/Walk Registration,Female,65,90745-3635,Other,,TRUE,$0.00,0,$0.00,0,0,0,
10/9/19,1089641,Donor,N/A,FALSE,4878,Run/Walk Registration,Female,36,77339-2628,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1065990,Donor,N/A,FALSE,4907,Run/Walk Registration,Male,52,91423-1320,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/9/19,1158931,Donor,N/A,FALSE,4878,Run/Walk Registration,Female,70,90016-1116,Other,,TRUE,$55.00,1,$55.00,1,0,0,
10/9/19,1104278,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,36,90065-1922,I am a running enthusiast,,TRUE,$25.00,1,$25.00,1,0,0,TRUE
10/9/19,1158936,Donor,Yes,FALSE,4828,Run/Walk Registration,Male,40,90744-7019,User Provided No Response,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
10/9/19,1152600,Donor,Yes,FALSE,4828,Run/Walk Registration,Female,34,90744-7019,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/9/19,1066458,Donor,N/A,FALSE,4907,Run/Walk Registration,Female,44,91423-1320,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/9/19,1158941,Donor,N/A,FALSE,4878,Run/Walk Registration,Male,54,90031-1547,Other,,TRUE,$150.00,1,$0.00,2,0,3,
10/9/19,1158942,Donor,N/A,FALSE,,Run/Walk Registration,Male,28,90301-4944,I know someone with cancer,,TRUE,$180.00,7,$20.00,6,0,5,
10/9/19,1181034,Donor,N/A,FALSE,4950,Run/Walk Registration,Female,58,90036-4317,I have lost someone to cancer,,TRUE,$55.00,1,$55.00,1,0,0,
10/9/19,1057132,Unknown,N/A,FALSE,,Run/Walk Registration,Female,56,90247-4840,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/9/19,1158948,Donor,N/A,FALSE,4907,Run/Walk Registration,Female,66,91504-2233,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1085302,Non-Donor,N/A,FALSE,,Run/Walk Registration,Female,43,75013-5365,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/9/19,1218949,Donor,Yes,FALSE,4789,Run/Walk Registration,Male,37,90403-3605,Other,,TRUE,$56.00,1,$56.00,1,0,0,
10/9/19,1158952,Donor,N/A,FALSE,4907,Run/Walk Registration,Male,65,91504-2233,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1082066,Non-Donor,N/A,FALSE,,Run/Walk Registration,Male,58,90247-4840,User Provided No Response,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/9/19,1158959,Donor,N/A,FALSE,4810,Run/Walk Registration,Male,54,92832-1629,I have a family member with pancreatic cancer,TRUE,TRUE,$518.00,11,$0.00,12,0,1,
10/9/19,1127854,Donor,N/A,TRUE,5089,Run/Walk Registration,Female,46,93536-6316,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1134538,Donor,Yes,FALSE,4940,Run/Walk Registration,Female,42,90403-5727,I have a family member with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1237091,Donor,N/A,FALSE,,Run/Walk Registration,Male,56,91791-3019,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/9/19,1158963,Donor,N/A,FALSE,,Run/Walk Registration,Female,26,91791-3019,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/9/19,1181042,Donor,N/A,FALSE,,Run/Walk Registration,Female,36,91401-5746,,,TRUE,$0.00,0,$0.00,1,0,0,
10/9/19,1130000,Donor,Yes,FALSE,,Run/Walk Registration,Female,40,90016-2931,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/9/19,1159038,Donor,N/A,FALSE,5084,Run/Walk Registration,Female,44,91377-4844,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1159049,Donor,N/A,FALSE,,Run/Walk Registration,Female,60,90805-2203,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1130970,Unknown,Yes,FALSE,5013,Run/Walk Registration,Male,52,90034-2725,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1130969,Unknown,N/A,FALSE,5013,Run/Walk Registration,Female,49,90034-2725,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1159051,Donor,Yes,FALSE,5013,Run/Walk Youth (11 & Under),Female,16,90034-2725,Other,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1035751,Donor,N/A,FALSE,5084,Run/Walk Registration,Male,78,91367-5743,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1050263,Non-Donor,N/A,FALSE,,Run/Walk Registration,Male,65,90056-0090,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1159056,Donor,N/A,FALSE,4832,Run/Walk Registration,Male,43,91325-2939,I have lost someone to cancer,,TRUE,$22.00,1,$22.00,1,0,0,
10/10/19,1219367,Non-Donor,N/A,FALSE,,Run/Walk Registration,Female,62,90056-0090,Other,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1108283,Donor,Yes,FALSE,,Run/Walk Registration,Female,38,90813-5816,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/10/19,1159067,Unknown,N/A,FALSE,4971,Run/Walk Registration,Male,52,91360-4727,Other,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1140048,Donor,Yes,FALSE,4971,Run/Walk Youth (11 & Under),Unknown,24,91320-2803,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1159064,Unknown,Yes,FALSE,4971,Run/Walk Youth (11 & Under),Male,23,91320-2803,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1159066,Unknown,Yes,FALSE,4971,Run/Walk Youth (11 & Under),Female,18,91320-2803,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1159065,Unknown,Yes,FALSE,4971,Run/Walk Youth (11 & Under),Female,18,91320-2803,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1159068,Donor,N/A,FALSE,4832,Run/Walk Registration,Female,31,92075-1242,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1088561,Donor,Yes,FALSE,,Run/Walk Registration,Female,40,91791-3221,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/10/19,1159074,Donor,N/A,FALSE,4790,Run/Walk Registration,Female,62,91362-7180,Other,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/10/19,1159077,Unknown,N/A,FALSE,,Run/Walk Registration,Female,25,90056-0090,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1159078,Donor,N/A,FALSE,,Run/Walk Registration,Male,67,91740-4644,I have a family member with pancreatic cancer,,TRUE,$100.00,1,$100.00,1,0,0,TRUE
10/10/19,1116707,Unknown,N/A,FALSE,,Run/Walk Registration,Male,20,90008-1623,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1218198,Donor,N/A,FALSE,4790,Run/Walk Registration,Male,70,91362-7180,Other,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/10/19,1159083,Unknown,Yes,FALSE,4907,Virtual Walker/Runner,Female,59,90019-3020,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1159085,Non-Donor,N/A,FALSE,,Run/Walk Registration,Male,51,90266-6322,User Provided No Response,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1105830,Donor,N/A,FALSE,4878,Run/Walk Registration,Female,17,90049-2711,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1062296,Donor,N/A,TRUE,5092,Run/Walk Registration,Female,62,90220-1225,I have a family member with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1034665,Non-Donor,N/A,FALSE,,Run/Walk Registration,Female,50,90266-6322,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1159092,Donor,N/A,FALSE,5029,Run/Walk Registration,Male,25,92606-2146,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1134557,Donor,Yes,FALSE,5030,Run/Walk Registration,Female,67,92075-1714,I lost a loved one to pancreatic cancer,,TRUE,$22.00,1,$22.00,1,0,0,
10/10/19,1158954,Donor,N/A,FALSE,,Run/Walk Registration,Female,26,92806-3615,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/10/19,1159096,Unknown,N/A,FALSE,,Run/Walk Registration,Female,34,91601,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1159095,Donor,N/A,FALSE,,Run/Walk Registration,Female,29,91601,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1061230,Donor,Yes,FALSE,5050,Run/Walk Registration,Female,64,90230-4104,I lost a loved one to pancreatic cancer,,TRUE,$250.00,5,$0.00,6,0,22,TRUE
10/10/19,1061430,Unknown,Yes,FALSE,5050,Run/Walk Registration,Female,32,90230-4104,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1159106,Non-Donor,N/A,FALSE,5028,Run/Walk Registration,Female,32,90071-3426,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1159107,Indirect Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,37,90018-4407,User Provided No Response,,TRUE,$25.00,1,$25.00,1,0,0,
10/10/19,1177652,Donor,Yes,FALSE,5038,Run/Walk Registration,Female,42,90034-2921,,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
10/10/19,1159108,Donor,N/A,FALSE,4819,Run/Walk Registration,Male,36,90277-2625,I have lost someone to cancer,TRUE,TRUE,$55.00,3,$0.00,4,0,0,
10/10/19,1141841,Donor,Yes,FALSE,4789,Run/Walk Registration,Male,35,90403-3605,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/10/19,1159109,Donor,N/A,FALSE,5084,Run/Walk Registration,Female,72,90814-5629,I lost a loved one to pancreatic cancer,,TRUE,$55.00,1,$55.00,1,0,0,
10/10/19,1159110,Donor,N/A,FALSE,,Run/Walk Registration,Male,64,91701-5254,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/10/19,1013604,Donor,N/A,FALSE,,Run/Walk Registration,Male,17,90049-2849,I have a friend with pancreatic cancer,,TRUE,$22.00,1,$22.00,1,0,0,
10/10/19,1159113,Unknown,N/A,FALSE,,Run/Walk Registration,Female,59,90049,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
10/10/19,1159115,Donor,N/A,FALSE,4819,Run/Walk Registration,Female,58,90067,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1159116,Donor,N/A,FALSE,4819,Run/Walk Registration,Male,63,90067-3321,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/10/19,1141605,Donor,Yes,FALSE,4790,Run/Walk Registration,Male,30,92010-7089,Other,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
10/11/19,1159123,Donor,N/A,FALSE,5082,Run/Walk Registration,Male,40,90255-3540,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,1,
10/11/19,1140455,Donor,Yes,FALSE,5084,Run/Walk Registration,Female,89,91436-4041,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/11/19,1107535,Donor,N/A,FALSE,4907,Run/Walk Registration,Male,56,93063-0424,Other,,TRUE,$0.00,0,$0.00,1,0,0,
10/11/19,1159129,Donor,N/A,FALSE,4819,Run/Walk Registration,Male,48,90026-3982,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/11/19,1159130,Donor,N/A,FALSE,4819,Run/Walk Registration,Male,23,90026-3982,Other,,TRUE,$0.00,0,$0.00,0,0,0,
10/11/19,1216678,Unknown,Yes,FALSE,5020,Run/Walk Registration,Male,19,92878-4008,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/11/19,1159134,Donor,N/A,FALSE,5008,Run/Walk Registration,Female,22,91335-8011,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
10/11/19,1159136,Donor,N/A,FALSE,4819,Run/Walk Registration,Female,61,90035-1310,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
10/11/19,1159142,Non-Donor,N/A,FALSE,5056,Run/Walk Registration,Female,39,91505,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
